,symbol,date,enterpriseValue
639,0775.HK,2019-12-31,1644132000.0
640,0776.HK,2019-12-31,36366078.0
641,0777.HK,2019-12-31,-1878077000.0
642,0778.HK,2019-12-31,4843425000.0
643,0780.HK,2019-12-31,32067566589.760002
644,0784.HK,2019-09-30,-12312000.0
645,0787.HK,2019-09-30,404729000.0
646,0788.HK,2019-12-31,2257000000.0
647,0789.HK,2019-09-30,-70812000.0
648,0794.HK,2019-09-30,-129266000.0
649,0797.HK,2019-12-31,102754000.0
650,0798.HK,2019-12-31,-40424000.0
651,0799.HK,2019-12-31,-307086000.0
652,0800.HK,2019-12-31,-355371000.0
653,0802.HK,2019-12-31,7508000.0
654,0803.HK,2019-09-30,344003000.0
655,0804.HK,2019-12-31,-29786000.0
656,0806.HK,2019-12-31,-1682400000.0
657,0807.HK,2019-12-31,10604565500.0
658,0808.HK,2019-12-31,1932843000.0
659,0809.HK,2019-12-31,1964935000.0
660,0810.HK,2019-12-31,11106000.0
661,0811.HK,2019-12-31,4779435117.79
662,0812.HK,2019-12-31,1499588000.0
663,0813.HK,2019-12-31,37416137000.0
664,0814.HK,2019-12-31,-462523197.0
665,0815.HK,2019-12-31,-610679000.0
666,0817.HK,2019-12-31,52179626000.0
667,0818.HK,2019-12-31,-4382243000.0
668,0819.HK,2019-12-31,-1839773000.0
669,0821.HK,2019-12-31,404084000.0
670,0822.HK,2019-12-31,-204738000.0
671,0823.HK,2019-09-30,25195000000.0
672,0825.HK,2019-12-31,-1708745000.0
673,0826.HK,2019-12-31,743636000.0
674,0827.HK,2019-12-31,641789000.0
675,0828.HK,2019-12-31,-157548000.0
676,0829.HK,2019-12-31,-588924000.0
677,0830.HK,2019-12-31,-560808000.0
678,0831.HK,2019-12-31,-642639000.0
679,0832.HK,2019-12-31,-3665415000.0
680,0833.HK,2019-12-31,-61381000.0
681,0834.HK,2019-12-31,-159467000.0
682,0836.HK,2019-12-31,63856123000.0
683,0837.HK,2019-12-31,408204000.0
684,0838.HK,2019-12-31,-65605000.0
685,0839.HK,2019-08-31,1145606000.0
686,0840.HK,2019-12-31,-63242448.73
687,0841.HK,2019-09-30,-135440000.0
688,0842.HK,2019-12-31,15467000.0
689,0844.HK,2019-12-31,-93755000.0
690,0845.HK,2019-12-31,-19640000.0
691,0846.HK,2019-12-31,-2927653000.0
692,0848.HK,2019-12-31,5615961000.0
693,0851.HK,2019-12-31,-29814000.0
694,0852.HK,2019-12-31,-222172000.0
695,0853.HK,2019-12-31,108940000.0
696,0854.HK,2019-12-31,-18091672.599999994
697,0855.HK,2019-09-30,8872694000.0
698,0856.HK,2019-12-31,-839875000.0
699,0857.HK,2019-12-31,380313000000.0
700,0858.HK,2019-09-30,-75690000.0
701,0859.HK,2019-12-31,793243000.0
702,0860.HK,2019-09-30,-423828000.0
703,0861.HK,2019-12-31,664661000.0
704,0862.HK,2019-12-31,-24771000.0
705,0863.HK,2019-12-31,71045774.0
706,0864.HK,2019-12-31,41881000.0
707,0865.HK,2019-12-31,-48011000.0
708,0866.HK,2019-12-31,2013153000.0
709,0867.HK,2019-12-31,-1362272000.0
710,0868.HK,2019-12-31,1252494000.0
711,0869.HK,2019-12-31,-1005556000.0
712,0871.HK,2019-12-31,25303000.0
713,0872.HK,2019-12-31,-20597677.0
714,0874.HK,2019-12-31,23815730669.390003
715,0875.HK,2019-12-31,-30562000.0
716,0876.HK,2019-12-31,-202033000.0
717,0878.HK,2019-12-31,1773102000.0
718,0880.HK,2019-12-31,12091800000.0
719,0881.HK,2019-12-31,2851013000.0
720,0882.HK,2019-12-31,2897578000.0
721,0883.HK,2019-12-31,114837000000.0
722,0884.HK,2019-12-31,25880890000.0
723,0885.HK,2019-12-31,-60353000.0
724,0886.HK,2019-09-30,-140361000.0
725,0887.HK,2019-12-31,378125000.0
726,0888.HK,2019-12-31,-21287000.0
727,0889.HK,2019-12-31,-333776000.0
728,0891.HK,2019-12-31,-833733000.0
729,0893.HK,2019-12-31,-26689000.0
730,0894.HK,2019-12-31,-225698000.0
731,0895.HK,2019-12-31,4725191905.32
732,0896.HK,2019-09-30,-421307000.0
733,0897.HK,2019-09-30,1063401000.0
734,0898.HK,2019-12-31,1615346000.0
735,0899.HK,2019-09-30,-28429000.0
736,0900.HK,2019-08-31,-935406000.0
737,0901.HK,2019-12-31,60700813.0
738,0902.HK,2019-12-31,131408455000.0
739,0904.HK,2019-10-31,-92316000.0
740,0905.HK,2019-12-31,322498000.0
741,0906.HK,2019-12-31,1801956000.0
742,0907.HK,2019-09-30,-14022000.0
743,0908.HK,2019-12-31,721381000.0
744,0910.HK,2019-12-31,3991250000.0
745,0911.HK,2019-12-31,-19999000.0
746,0912.HK,2019-09-30,-150140000.0
747,0913.HK,2019-12-31,-297000.0
748,0914.HK,2019-12-31,-43063996253.0
749,0915.HK,2019-12-31,-12723000.0
750,0916.HK,2019-12-31,46222556000.0
751,0918.HK,2019-09-30,-13747000.0
752,0919.HK,2019-09-30,-177937000.0
753,0921.HK,2019-12-31,7460975220.409999
754,0922.HK,2019-09-30,87571000.0
755,0923.HK,2019-09-30,-150041000.0
756,0924.HK,2019-12-31,14448474.0
757,0925.HK,2019-12-31,430630000.0
758,0926.HK,2019-12-31,-149803000.0
759,0927.HK,2019-09-30,-307653000.0
760,0928.HK,2019-09-30,-194123000.0
761,0929.HK,2019-12-31,-642396000.0
762,0931.HK,2019-09-30,417716000.0
763,0932.HK,2019-09-30,-26958000.0
764,0934.HK,2019-12-31,-223484000.0
765,0935.HK,2019-12-31,-96698000.0
766,0936.HK,2019-12-31,-13619000.0
767,0938.HK,2019-09-30,2250200000.0
768,0939.HK,2019-12-31,-3617986000000.0
769,0941.HK,2019-12-31,-170933000000.0
770,0943.HK,2019-12-31,-76280000.0
771,0945.HK,2019-12-31,296886805883.0
772,0947.HK,2019-12-31,-292411000.0
773,0948.HK,2019-09-30,-748000.0
774,0950.HK,2019-12-31,1842875780.0
775,0951.HK,2019-12-31,1114191000.0
776,0952.HK,2019-12-31,1600582000.0
777,0953.HK,2019-12-31,-257496000.0
778,0954.HK,2019-12-31,-119316000.0
779,0956.HK,2019-12-31,16737990000.0
780,0959.HK,2019-09-30,21994000.0
781,0960.HK,2019-12-31,71739195000.0
782,0966.HK,2019-12-31,75187574000.0
783,0968.HK,2019-12-31,5075635000.0
784,0969.HK,2019-12-31,-62480000.0
785,0970.HK,2019-09-30,367213000.0
786,0973.HK,2019-09-30,415116000.0
787,0974.HK,2019-12-31,30608000.0
788,0975.HK,2019-12-31,407384000.0
789,0976.HK,2019-12-31,-470000000.0
790,0978.HK,2019-12-31,7879097000.0
791,0979.HK,2019-12-31,-43571000.0
792,0980.HK,2019-12-31,1353508000.0
793,0981.HK,2019-12-31,61415654444.68
794,0982.HK,2019-12-31,-271237000.0
795,0983.HK,2019-12-31,-734000000.0
796,0984.HK,2019-12-31,-1142948000.0
797,0985.HK,2019-09-30,566108000.0
798,0986.HK,2019-09-30,-2575000.0
799,0987.HK,2019-12-31,214680000.0
800,0988.HK,2019-12-31,30861000.0
801,0989.HK,2019-09-30,225329000.0
802,0990.HK,2019-12-31,-609762000.0
803,0991.HK,2019-12-31,139299136273.95
804,0992.HK,2019-12-31,64275130075.560005
805,0993.HK,2019-12-31,-3094909000.0
806,0994.HK,2019-12-31,-1283000.0
807,0995.HK,2019-12-31,7766008067.690001
808,0996.HK,2019-12-31,4583925000.0
809,0997.HK,2019-09-30,1058379000.0
810,0998.HK,2019-12-31,-1034039966665.11
811,0E7S.L,2019-06-30,834085539.07627
812,0EAW.L,2019-06-30,4546892704.839621
813,0EEI.L,2019-06-30,3094139567.1
814,0GDU.L,2019-06-30,15238257316.800001
815,0GYQ.L,2019-06-30,1256924476.842
816,0H0L.L,2019-12-31,1777368814.0
817,0HKE.L,2019-06-30,3079080000.0
818,0HST.L,2018-07-29,1022058000000.0
819,0HTC.L,2019-06-30,761941936.0
820,0HV8.L,2019-06-30,3500711364.25482
821,0HXI.L,2019-06-30,1657470510.0
822,0I50.L,2019-09-30,4687847789.97665
823,0JOX.L,2019-06-30,11621061306.21
824,0KEZ.L,2018-09-30,5180690000.0
825,0KSA.L,2020-02-02,4133166108.6
826,0LI9.L,2019-06-30,9316343210.9
827,0MTK.L,2018-03-31,44618100000.0
828,0N6K.L,2019-12-31,262485550.0
829,0Q3.SW,2019-12-31,9479077701.0
830,0QAH.L,2019-06-30,209820438188.0
831,0QOS.L,2019-09-07,212861227025.0
832,0QQ8.L,2019-12-31,5118474804.0
833,0QWE.L,2019-12-31,816970109.6999999
834,0R0T.L,2019-09-30,139562424214.0
835,0R1A.L,2019-10-27,49125599070.0
836,0R2O.L,2019-09-30,21897600000.0
837,0R2Z.L,2019-09-30,286589570209.0
838,0R3F.L,2019-06-30,326894758.40000004
839,0RF3.L,2019-12-31,17355175046.469
840,0RUH.L,2019-06-30,15531165335.863998
841,0RUL.L,2019-06-30,1922498011.72011
842,0RV0.L,2019-06-30,2067955170.4726
843,0RVA.L,2019-06-30,1150152941.804
844,0RVI.L,2019-06-30,1292935000.0
845,0RVJ.L,2019-06-30,1246505530.0
846,0RVK.L,2019-06-30,1643031227.86658
847,0S3F.L,2019-12-31,23803604503.69587
848,0SFN.L,2019-06-30,20811069419.0
849,0SPT.L,2019-09-30,23460899290.5449
850,0UHC.L,2019-06-30,602205572.88
851,0UO9.L,2019-06-30,20190186246.820843
852,0UP5.L,2019-09-30,3812167616.2
853,0UR4.L,2019-05-31,2903397000.0
854,0UWL.L,2019-06-30,1192116670.3
855,0V1L.L,2019-09-30,5759976603.71264
856,0V90.L,2019-06-30,1354730460.0
857,0VB6.L,2019-05-31,1211603070.2
858,0VOA.L,2019-12-31,1212157390.0
859,0VVY.L,2019-09-30,89720610286.61205
860,0W2Y.L,2019-09-30,85948178488.31
861,0W89.L,2019-06-30,699359993.42979
862,0X4P.L,2019-09-30,3884923852.15
863,0YAL.L,2019-06-30,63494174185.307014
864,0YAY.L,2019-06-30,22572653815.34826
865,0YH9.L,2019-06-30,12627945504.788
866,0YNU.L,2019-06-30,718002080.0
867,0YP5.L,2019-06-30,20045277080.0
868,0YSU.L,2019-06-30,114948999999.99998
869,0ZPV.L,2019-06-30,1969270087.16
870,1000.HK,2019-12-31,-181736000.0
871,1001.HK,2019-09-30,610907000.0
872,1002.HK,2020-01-31,444476061.0
873,1003.HK,2019-12-31,-256203000.0
874,1004.HK,2019-12-31,740849000.0
875,1005.HK,2019-12-31,-133832000.0
876,1006.HK,2019-12-31,-1816987000.0
877,1007.HK,2019-12-31,-2396000.0
878,1008.HK,2019-12-31,-201168000.0
879,1009.HK,2019-12-31,201462000.0
880,1010.HK,2019-12-31,-6971000.0
881,1011.HK,2019-12-31,81298000.0
882,1013.HK,2019-09-30,107824000.0
883,1020.HK,2019-12-31,130804000.0
884,1022.HK,2019-12-31,-132448000.0
885,1023.HK,2019-12-31,-504203000.0
886,1025.HK,2019-09-30,-71734000.0
887,1026.HK,2019-12-31,409051000.0
888,1027.HK,2019-12-31,48474000.0
889,1028.HK,2019-12-31,-335757000.0
890,1029.HK,2019-12-31,198234000.0
891,1030.HK,2019-12-31,-11586482000.0
892,1031.HK,2019-09-30,364822000.0
893,1034.HK,2019-12-31,-47451000.0
894,1036.HK,2019-12-31,835818000.0
895,1037.HK,2019-12-31,-183786000.0
896,1038.HK,2019-12-31,15218000000.0
897,1039.HK,2019-12-31,-135208000.0
898,1041.HK,2019-12-31,321223913.0
899,1043.HK,2019-12-31,1410382700.0
900,1044.HK,2019-12-31,-19293278000.0
901,1045.HK,2019-12-31,200597000.0
902,1046.HK,2019-12-31,-175703000.0
903,1047.HK,2019-12-31,-139617000.0
904,1049.HK,2019-12-31,-66042000.0
905,1050.HK,2019-09-30,380359000.0
906,1051.HK,2019-12-31,-892197000.0
907,1052.HK,2019-12-31,15603165000.0
908,1058.HK,2019-12-31,93547000.0
909,1059.HK,2019-12-31,-79570000.0
910,1060.HK,2019-09-30,-3016286000.0
911,1061.HK,2019-12-31,-121843224.0
912,1062.HK,2019-12-31,-20136301.0
913,1063.HK,2019-12-31,1174000.0
914,1064.HK,2019-12-31,-5610000.0
915,1066.HK,2019-12-31,617426000.0
916,1068.HK,2019-12-31,465145000.0
917,1069.HK,2019-12-31,152387000.0
918,1070.HK,2019-12-31,292088616.8000002
919,1073.HK,2019-12-31,-38782000.0
920,1075.HK,2019-12-31,-875733125.24
921,1076.HK,2019-12-31,2190489000.0
922,1079.HK,2019-12-31,-5423000.0
923,1080.HK,2019-12-31,-99535000.0
924,1082.HK,2019-12-31,45266000.0
925,1083.HK,2019-12-31,4931148000.0
926,1084.HK,2019-12-31,940285464.5
927,1085.HK,2019-12-31,-192096000.0
928,1086.HK,2019-12-31,806911000.0
929,1087.HK,2019-12-31,-33676000.0
930,1088.HK,2019-12-31,-6695000000.0
931,1089.HK,2019-12-31,-18767000.0
932,1090.HK,2019-12-31,44193000.0
933,1091.HK,2019-12-31,-484672000.0
934,1093.HK,2019-12-31,-4117700000.0
935,1094.HK,2019-12-31,-19505000.0
936,1096.HK,2019-12-31,762759208.0
937,1097.HK,2019-12-31,165454000.0
938,1098.HK,2019-12-31,7507538000.0
939,1099.HK,2019-12-31,-30818961000.0
940,1100.HK,2019-12-31,-55099000.0
941,1101.HK,2019-12-31,894274000.0
942,1102.HK,2019-12-31,-2087000.0
943,1103.HK,2019-12-31,73839000.0
944,1104.HK,2019-12-31,55285000.0
945,1105.HK,2019-12-31,-403401000.0
946,1107.HK,2019-12-31,1170339000.0
947,1109.HK,2019-12-31,52393566000.0
948,1110.HK,2019-12-31,-98170000.0
949,1111.HK,2019-12-31,-25929554000.0
950,1112.HK,2019-12-31,3637474000.0
951,1113.HK,2019-12-31,13800000000.0
952,1114.HK,2019-12-31,-5008533000.0
953,1115.HK,2019-12-31,-132641000.0
954,1116.HK,2019-12-31,-23745000.0
955,1117.HK,2019-12-31,822390000.0
956,1118.HK,2019-12-31,-302440000.0
957,1119.HK,2019-12-31,-164054000.0
958,1120.HK,2019-12-31,-241640000.0
959,1121.HK,2019-12-31,-4101000.0
960,1122.HK,2019-12-31,2243660000.0
961,1123.HK,2019-09-30,-135773000.0
962,1124.HK,2019-09-30,57698000.0
963,1126.HK,2019-12-31,-497416000.0
964,1127.HK,2019-12-31,-495707000.0
965,1128.HK,2019-12-31,22374397000.0
966,1129.HK,2019-12-31,291619000.0
967,1130.HK,2019-12-31,1684000.0
968,1131.HK,2019-09-30,2147969000.0
969,1132.HK,2019-12-31,-262353000.0
970,1133.HK,2019-12-31,-7527023177.07
971,1134.HK,2019-12-31,-83713000.0
972,1137.HK,2019-12-31,-66445000.0
973,1140.HK,2019-09-30,-48685000.0
974,1141.HK,2019-12-31,7533755000.0
975,1142.HK,2019-09-30,56646000.0
976,1143.HK,2019-12-31,-237542000.0
977,1145.HK,2019-12-31,13464000.0
978,1146.HK,2019-12-31,-81389000.0
979,1148.HK,2019-12-31,479535000.0
980,1150.HK,2019-12-31,833000.0
981,1151.HK,2019-12-31,2457137000.0
982,1152.HK,2019-12-31,9837000.0
983,1158.HK,2019-12-31,-345746000.0
984,1159.HK,2019-12-31,229189000.0
985,1160.HK,2019-09-30,-5490000.0
986,1161.HK,2019-09-30,-375646000.0
987,1162.HK,2019-09-30,102335000.0
988,1164.HK,2019-12-31,-32299000.0
989,1165.HK,2019-12-31,2603637000.0
990,1166.HK,2019-12-31,-15284000.0
991,1168.HK,2019-12-31,30093000.0
992,1169.HK,2019-12-31,-11569225000.0
993,1170.HK,2019-09-30,-528864000.0
994,1172.HK,2019-09-30,-12553000.0
995,1173.HK,2019-09-30,-33462000.0
996,1175.HK,2019-09-30,-9847000.0
997,1176.HK,2019-12-31,18628150000.0
998,1177.HK,2019-12-31,134697242716.29411
999,1178.HK,2019-12-31,-81861000.0
1000,1180.HK,2019-12-31,-108557000.0
1001,1181.HK,2019-12-31,-348454000.0
1002,1182.HK,2019-09-30,-11277000.0
1003,1183.HK,2019-12-31,-48129000.0
1004,1184.HK,2019-12-31,-780150000.0
1005,1185.HK,2019-12-31,1094019000.0
1006,1188.HK,2019-12-31,-8860000.0
1007,1189.HK,2019-12-31,-1815887000.0
1008,1191.HK,2019-12-31,498466000.0
1009,1192.HK,2019-12-31,-3456000.0
1010,1193.HK,2019-12-31,-7405990000.0
1011,1194.HK,2019-12-31,1381521000.0
1012,1195.HK,2019-12-31,-75593000.0
1013,1196.HK,2019-12-31,7560835000.0
1014,1198.HK,2019-12-31,-278342000.0
1015,1199.HK,2019-12-31,1480954000.0
1016,1200.HK,2019-12-31,-1147168000.0
1017,1201.HK,2019-12-31,8638000.0
1018,1202.HK,2019-12-31,-438851651.04
1019,1203.HK,2019-12-31,-903613000.0
1020,1205.HK,2019-12-31,2304571000.0
1021,1206.HK,2019-12-31,-610143000.0
1022,1207.HK,2019-12-31,4589640000.0
1023,1208.HK,2019-12-31,6636200000.0
1024,1210.HK,2019-12-31,-74931000.0
1025,1211.HK,2019-12-31,34055927000.0
1026,1212.HK,2019-12-31,12305664000.0
1027,1213.HK,2019-09-30,-22741000.0
1028,1215.HK,2019-12-31,243732000.0
1029,1216.HK,2019-12-31,-103012835000.0
1030,1217.HK,2019-12-31,344029000.0
1031,1218.HK,2019-09-30,527469000.0
1032,1221.HK,2019-12-31,-1034031205.0
1033,1222.HK,2019-09-30,2245114000.0
1034,1223.HK,2019-12-31,1325355000.0
1035,1224.HK,2019-12-31,4287365000.0
1036,1226.HK,2019-09-30,124066000.0
1037,1227.HK,2019-12-31,39714000.0
1038,1229.HK,2019-09-30,-310221000.0
1039,1230.HK,2019-12-31,995299000.0
1040,1231.HK,2019-12-31,60356000.0
1041,1232.HK,2019-12-31,2876455000.0
1042,1233.HK,2019-12-31,8788201000.0
1043,1234.HK,2019-12-31,-1750609000.0
1044,1235.HK,2019-09-30,-10677000.0
1045,1237.HK,2019-12-31,-71268000.0
1046,1238.HK,2019-12-31,19844424000.0
1047,1239.HK,2019-12-31,342838000.0
1048,1240.HK,2019-12-31,2707058000.0
1049,1241.HK,2019-12-31,-17995000.0
1050,1243.HK,2019-09-30,1092799000.0
1051,1245.HK,2019-09-30,-2570000000.0
1052,1246.HK,2019-09-30,-22857000.0
1053,1247.HK,2019-12-31,-18599000.0
1054,1249.HK,2019-12-31,-573857000.0
1055,1250.HK,2019-12-31,5796502000.0
1056,1251.HK,2019-12-31,-540962000.0
1057,1252.HK,2019-12-31,3804159000.0
1058,1253.HK,2019-12-31,-215841000.0
1059,1255.HK,2019-12-31,-18358000.0
1060,1257.HK,2019-12-31,6409158000.0
1061,1258.HK,2019-12-31,413270000.0
1062,1259.HK,2019-12-31,-414065000.0
1063,1260.HK,2019-09-30,15896000.0
1064,1262.HK,2019-12-31,-24833000.0
1065,1263.HK,2019-12-31,-906884000.0
1066,1265.HK,2019-12-31,-397885489.63000005
1067,1266.HK,2019-12-31,225125000.0
1068,1268.HK,2019-12-31,-883400000.0
1069,1269.HK,2019-12-31,1192453000.0
1070,1270.HK,2019-12-31,6679934000.0
1071,1271.HK,2019-09-30,3179130000.0
1072,1272.HK,2019-12-31,1431416000.0
1073,1273.HK,2019-09-30,-22008000.0
1074,1275.HK,2019-12-31,1611727000.0
1075,1277.HK,2019-12-31,-497192000.0
1076,1278.HK,2019-12-31,5214791000.0
1077,1280.HK,2019-12-31,35969000.0
1078,1281.HK,2019-12-31,483447000.0
1079,1282.HK,2019-12-31,2882600000.0
1080,1283.HK,2019-09-30,-36907000.0
1081,1285.HK,2019-12-31,-373113000.0
1082,1286.HK,2019-12-31,-205958000.0
1083,1288.HK,2019-12-31,-3488883000000.0
1084,1289.HK,2019-12-31,93369000.0
1085,1290.HK,2019-12-31,-1030506000.0
1086,1292.HK,2019-12-31,-826203000.0
1087,1293.HK,2019-12-31,226977000.0
1088,1296.HK,2019-12-31,1269135000.0
1089,1297.HK,2019-12-31,-140577000.0
1090,1298.HK,2019-12-31,-21528000.0
1091,1299.HK,2019-12-31,140668000000.0
1092,12DA.DE,2020-01-31,67173540734.0
1093,1300.HK,2019-12-31,-255119000.0
1094,1301.HK,2019-12-31,-94127000.0
1095,1302.HK,2019-12-31,-32180000.0
1096,1303.HK,2019-12-31,-218238000.0
1097,1305.HK,2019-12-31,-99960000.0
1098,1308.HK,2019-12-31,-165357000.0
1099,1310.HK,2019-08-31,8960574000.0
1100,1312.HK,2019-12-31,-60202000.0
1101,1313.HK,2019-12-31,-6219637000.0
1102,1314.HK,2019-09-30,-335867000.0
1103,1316.HK,2019-12-31,-352998000.0
1104,1317.HK,2019-08-31,-2478748000.0
1105,1319.HK,2019-08-31,-146165000.0
1106,1321.HK,2019-12-31,3696402000.0
1107,1323.HK,2019-09-30,-15768000.0
1108,1326.HK,2019-12-31,148296000.0
1109,1327.HK,2019-12-31,5723000.0
1110,1328.HK,2019-12-31,-395250000.0
1111,1329.HK,2019-12-31,3226698000.0
1112,1332.HK,2019-12-31,118368000.0
1113,1333.HK,2019-12-31,48480676000.0
1114,1336.HK,2019-12-31,-11768000000.0
1115,1337.HK,2019-12-31,-522096000.0
1116,1338.HK,2019-12-31,-102195000.0
1117,1340.HK,2019-12-31,18122000.0
1118,1341.HK,2019-09-30,12644000.0
1119,1345.HK,2019-12-31,-71738000.0
1120,1346.HK,2019-12-31,-16987978.0
1121,1347.HK,2019-12-31,64995000.0
1122,1348.HK,2019-09-30,4141000.0
1123,1349.HK,2019-12-31,-576799410.0
1124,1355.HK,2019-12-31,-11200511.0
1125,1357.HK,2019-12-31,782370000.0
1126,1358.HK,2019-12-31,-132598000.0
1127,1359.HK,2019-12-31,-102315303000.0
1128,1360.HK,2019-12-31,-95613000.0
1129,1361.HK,2019-12-31,1996309000.0
1130,1362.HK,2019-12-31,-30319000.0
1131,1365.HK,2019-12-31,243991000.0
1132,1366.HK,2019-12-31,-1361125000.0
1133,1367.HK,2019-12-31,-14704000.0
1134,1368.HK,2019-12-31,-900977000.0
1135,1370.HK,2019-12-31,-461639000.0
1136,1371.HK,2019-12-31,-64726000.0
1137,1372.HK,2019-12-31,-64777000.0
1138,1373.HK,2019-10-31,-368275000.0
1139,1378.HK,2019-12-31,4801614000.0
1140,1380.HK,2019-12-31,-49022000.0
1141,1381.HK,2019-12-31,3541193000.0
1142,1382.HK,2019-09-30,-754004000.0
1143,1383.HK,2019-12-31,962192000.0
1144,1385.HK,2019-12-31,-432550000.0
1145,1386.HK,2019-09-30,-1639000.0
1146,1387.HK,2019-12-31,-371939000.0
1147,1388.HK,2019-12-31,232384000.0
1148,1389.HK,2019-09-30,-1692000.0
1149,1393.HK,2019-12-31,-17986000.0
1150,1395.HK,2019-12-31,-44466000.0
1151,1396.HK,2019-12-31,496616000.0
1152,1397.HK,2019-12-31,-22887000.0
1153,1398.HK,2019-12-31,-4598345000000.0
1154,1399.HK,2019-12-31,-405593000.0
1155,1400.HK,2019-12-31,385422000.0
1156,1401.HK,2019-12-31,181072000.0
1157,1402.HK,2019-09-30,310660000.0
1158,1410.HK,2019-09-30,398432860.0
1159,1412.HK,2019-12-31,-21773000.0
1160,1415.HK,2019-12-31,-84615000.0
1161,1417.HK,2019-12-31,-138557000.0
1162,1418.HK,2019-12-31,-195624000.0
1163,1419.HK,2019-12-31,-137011000.0
1164,1420.HK,2019-12-31,-44772000.0
1165,1421.HK,2019-12-31,-63984649.516386
1166,1425.HK,2019-12-31,-131201000.0
1167,1426.HK,2019-12-31,3579849000.0
1168,1427.HK,2019-12-31,-151909000.0
1169,1428.HK,2019-09-30,-392836000.0
1170,1430.HK,2019-12-31,-14531000.0
1171,1431.HK,2019-12-31,-1009782000.0
1172,1432.HK,2019-12-31,-92793000.0
1173,1439.HK,2019-12-31,-179071000.0
1174,1442.HK,2019-12-31,33598000.0
1175,1443.HK,2019-09-30,-306105000.0
1176,1446.HK,2019-12-31,-36474000.0
1177,1447.HK,2019-12-31,-263505000.0
1178,1448.HK,2019-12-31,-1561243000.0
1179,1450.HK,2019-12-31,55883000.0
1180,1451.HK,2019-12-31,-82269000.0
1181,1452.HK,2019-12-31,-106701000.0
1182,1456.HK,2019-12-31,12762980000.0
1183,1458.HK,2019-12-31,-476129000.0
1184,1459.HK,2019-12-31,-133053000.0
1185,1460.HK,2019-09-30,12052000.0
1186,1461.HK,2019-12-31,-4311889000.0
1187,1466.HK,2019-09-30,-40155000.0
1188,1468.HK,2019-09-30,-177984000.0
1189,1469.HK,2019-09-30,-225933000.0
1190,1470.HK,2019-10-31,-19799000.0
1191,1475.HK,2019-12-31,-845809000.0
1192,1476.HK,2019-12-31,10878589000.0
1193,1478.HK,2019-12-31,-352280000.0
1194,1480.HK,2019-12-31,-129434000.0
1195,1483.HK,2019-12-31,-230498000.0
1196,1486.HK,2019-12-31,-268193000.0
1197,1488.HK,2019-12-31,381087000.0
1198,1492.HK,2019-12-31,321243000.0
1199,1495.HK,2019-12-31,-24209000.0
1200,1496.HK,2019-09-30,-41654000.0
1201,1498.HK,2019-12-31,75706000.0
1202,1499.HK,2019-09-30,-229492000.0
1203,14D.AX,2019-12-31,34888538.3
1204,1500.HK,2019-09-30,-9046000.0
1205,1501.HK,2019-12-31,-1015381000.0
1206,1503.HK,2019-12-31,426255000.0
1207,1508.HK,2019-12-31,120351054000.0
1208,1515.HK,2019-12-31,-1736337000.0
1209,1518.HK,2019-12-31,-288003000.0
1210,1520.HK,2019-12-31,-100997000.0
1211,1521.HK,2019-12-31,-207752000.0
1212,1522.HK,2019-12-31,-151889000.0
1213,1523.HK,2019-12-31,-28926000.0
1214,1525.HK,2019-12-31,521413000.0
1215,1526.HK,2019-12-31,-70275000.0
1216,1527.HK,2019-12-31,-38230000.0
1217,1529.HK,2019-12-31,152581000.00000003
1218,1530.HK,2019-12-31,708057000.0
1219,1532.HK,2019-12-31,-73785000.0
1220,1533.HK,2019-12-31,1043176727.12
1221,1536.HK,2019-09-30,-81840000.0
1222,1538.HK,2019-12-31,-407894000.0
1223,1539.HK,2019-09-30,20460000.0
1224,1540.HK,2019-12-31,-166501697.411808
1225,1542.HK,2019-12-31,1214643000.0
1226,1543.HK,2019-12-31,-869584000.0
1227,1545.HK,2019-12-31,-36005000.0
1228,1546.HK,2019-09-30,-155818000.0
1229,1547.HK,2019-09-30,-128939000.0
1230,1548.HK,2019-12-31,-76522000.0
1231,1549.HK,2019-12-31,-74087000.0
1232,1551.HK,2019-12-31,-150866891000.0
1233,1552.HK,2019-12-31,-27124685.0
1234,1553.HK,2019-12-31,63132000.0
1235,1556.HK,2019-12-31,-54607000.0
1236,1557.HK,2019-09-30,36959000.0
1237,1558.HK,2019-12-31,123462000.0
1238,1559.HK,2019-09-30,-17457000.0
1239,1560.HK,2019-12-31,-61816000.0
1240,1561.HK,2019-12-31,79942000.0
1241,1563.HK,2019-12-31,-257608000.0
1242,1565.HK,2019-12-31,638937000.0
1243,1566.HK,2019-09-30,182600000.0
1244,1568.HK,2019-12-31,-1078103000.0
1245,1569.HK,2019-12-31,-900778000.0
1246,1570.HK,2019-12-31,-199013000.0
1247,1571.HK,2019-12-31,-461152000.0
1248,1572.HK,2019-12-31,-588113000.0
1249,1575.HK,2019-12-31,-61444000.0
1250,1576.HK,2019-12-31,-1126168000.0
