,symbol,date,returnOnCapitalEmployed
3,FAA.DE,2017-03-31,0.20700516567972785
4,FAA.DE,2016-03-31,0.14606099110546378
5,FAA.DE,2015-03-31,0.1890917974714469
0,VRS.DE,2019-12-31,0.8536670705625178
1,VRS.DE,2018-12-31,0.7544786816614507
2,VRS.DE,2017-12-31,0.4338591688033259
3,VRS.DE,2016-12-31,0.7151815786656297
4,VRS.DE,2015-12-31,0.5705130229995191
5,VRS.DE,2014-12-31,2.0627606133937677
0,UUU.DE,2019-12-31,0.06723831282444294
1,UUU.DE,2018-12-31,0.028919882616515732
2,UUU.DE,2017-12-31,0.0334988904153017
3,UUU.DE,2016-12-31,0.0013732491073880802
4,UUU.DE,2015-12-31,-0.004406847563136566
5,UUU.DE,2014-12-31,-0.05208138301192036
0,BBDB.DE,2019-12-31,-0.13875944910427668
1,BBDB.DE,2019-09-30,-0.006985408258304874
2,BBDB.DE,2019-06-30,0.0095436004002155
3,BBDB.DE,2019-03-31,0.03535655553894453
4,BBDB.DE,2018-12-31,0.031434028330415406
5,BBDB.DE,2018-09-30,0.011348516866244033
0,UN01.DE,2019-12-31,0.038439910025706944
1,UN01.DE,2018-12-31,-0.02381545099991702
2,UN01.DE,2017-12-31,-0.0053056893314831445
3,UN01.DE,2016-12-31,-0.15166518254674977
0,SOW.DE,2019-12-31,0.13054248324367296
1,SOW.DE,2018-12-31,0.15062320375231905
2,SOW.DE,2017-12-31,0.16382585120683396
3,SOW.DE,2016-12-31,0.1369288616808238
4,SOW.DE,2015-12-31,0.14580720128386077
5,SOW.DE,2014-12-31,0.11046149532827605
0,WEW.DE,2019-12-31,-0.37623762376237624
1,WEW.DE,2018-12-31,-0.19227967953386743
0,FPE3.DE,2019-12-31,0.1921212121212121
1,FPE3.DE,2018-12-31,0.2503285151116951
2,FPE3.DE,2017-12-31,0.2700145560407569
3,FPE3.DE,2016-12-31,0.28626842513576417
4,FPE3.DE,2015-12-31,0.2925416990752744
5,FPE3.DE,2014-12-31,0.3164608633534034
0,PSAN.DE,2019-12-31,0.0922937005619586
1,PSAN.DE,2018-12-31,0.10176510570313431
2,PSAN.DE,2017-12-31,0.09323238865191207
3,PSAN.DE,2016-12-31,0.08625707418584472
4,PSAN.DE,2015-12-31,0.07724731746044737
5,PSAN.DE,2014-12-31,0.04860884639810508
0,LOR.DE,2019-12-31,0.16427402682954226
1,LOR.DE,2018-12-31,0.1828730080893533
2,LOR.DE,2017-12-31,0.18065635545771755
3,LOR.DE,2016-12-31,0.16362322076683483
4,LOR.DE,2015-12-31,0.17689211202305619
5,LOR.DE,2014-12-31,0.17074915621721976
0,GFG.DE,2019-12-31,-0.1556654195617317
0,AXJ.DE,2019-12-31,
1,AXJ.DE,2018-12-31,
0,NSU.DE,2019-12-31,0.11709187104873783
1,NSU.DE,2018-12-31,0.09855812692099078
2,NSU.DE,2017-12-31,0.1126180217089308
3,NSU.DE,2016-12-31,0.07560794044665012
4,NSU.DE,2015-12-31,0.15007100255609201
5,NSU.DE,2014-12-31,0.1869675124052055
0,MBK.DE,2019-12-31,0.07817065801130628
1,MBK.DE,2010-12-31,0.09065606361829026
0,FBEN.DE,2019-12-31,-0.33134107353188624
1,FBEN.DE,2018-12-31,-0.24847014873360376
2,FBEN.DE,2017-12-31,-0.6978921648476951
3,FBEN.DE,2016-12-31,-0.09996531288515613
0,4I1.DE,2019-12-31,0.4106147575076949
1,4I1.DE,2018-12-31,0.4719593100398054
2,4I1.DE,2017-12-31,0.3920980522846775
3,4I1.DE,2016-12-31,0.4868524332810047
4,4I1.DE,2015-12-31,0.5177705977382876
5,4I1.DE,2014-12-31,0.5305105853051059
0,BAYN.DE,2019-12-31,0.02794949681201052
1,BAYN.DE,2018-12-31,0.02240436102143782
2,BAYN.DE,2017-12-31,0.0744300256935636
3,BAYN.DE,2016-12-31,0.0924161316148883
4,BAYN.DE,2015-12-31,0.09211935999437976
5,BAYN.DE,2014-12-31,0.08267709342054777
0,E3X1.DE,2019-12-31,0.07241637077181835
1,E3X1.DE,2018-12-31,0.04863130452220997
2,E3X1.DE,2017-12-31,0.039180824406422225
3,E3X1.DE,2016-12-31,0.02866217881469145
4,E3X1.DE,2015-12-31,0.09667799321242519
5,E3X1.DE,2014-12-31,0.09612089394059442
0,WDI.DE,2018-12-31,0.11646232185019771
1,WDI.DE,2017-12-31,0.11617138751039259
2,WDI.DE,2016-12-31,0.1411440103280652
3,WDI.DE,2015-12-31,0.09392529245883126
4,WDI.DE,2014-12-31,0.10335905877185003
5,WDI.DE,2013-12-31,0.11020459189694111
0,NDX1.DE,2019-12-31,-0.048035618629039496
1,NDX1.DE,2018-12-31,-0.06089769101078879
2,NDX1.DE,2017-12-31,0.007337872639186236
3,NDX1.DE,2016-12-31,0.08095444660703992
4,NDX1.DE,2015-12-31,0.16833292706791958
5,NDX1.DE,2014-12-31,0.09063633609289147
0,O5H.DE,2019-12-31,-0.29026489764851693
1,O5H.DE,2018-12-31,-0.6987410407133664
2,O5H.DE,2017-12-31,-0.9471926116050406
3,O5H.DE,2016-12-31,-3.4996997009565622
4,O5H.DE,2015-12-31,0.0538495642987887
5,O5H.DE,2014-12-31,0.027600618223362565
0,A1OS.DE,2020-09-30,0.09852628798467956
1,A1OS.DE,2019-09-30,0.09984071044790901
2,A1OS.DE,2018-09-30,0.16004059119105685
3,A1OS.DE,2017-09-30,0.1770048009346306
4,A1OS.DE,2016-09-30,0.17359306065947636
5,A1OS.DE,2015-09-30,0.153525271669254
0,F03.DE,2019-12-31,0.06259036058346097
0,FTK.DE,2019-12-31,0.09790368066778024
1,FTK.DE,2018-12-31,0.16197753263839693
2,FTK.DE,2017-12-31,0.17728475330012103
3,FTK.DE,2016-12-31,0.22989083528552595
4,FTK.DE,2015-12-31,0.142581718535917
5,FTK.DE,2014-12-31,-0.15550991811618653
0,RTC.DE,2019-12-31,-0.10225103625732648
1,RTC.DE,2018-12-31,-0.07287229526044586
2,RTC.DE,2017-12-31,0.134403116472672
3,RTC.DE,2016-12-31,-0.19434875483740696
4,RTC.DE,2015-12-31,-0.09452029919831814
5,RTC.DE,2014-12-31,-0.07758247684627852
0,PCE1.DE,2019-12-31,0.37153903716637565
1,PCE1.DE,2018-12-31,0.2527179594396822
2,PCE1.DE,2017-12-31,0.20034814660784814
3,PCE1.DE,2016-12-31,0.15978737246325933
4,PCE1.DE,2015-12-31,0.19574921009069057
5,PCE1.DE,2014-12-31,0.2204514676814518
0,ORC.DE,2020-05-31,0.12279362364868991
1,ORC.DE,2019-05-31,0.13619156518167386
2,ORC.DE,2018-05-31,0.10918191904733672
3,ORC.DE,2017-05-31,0.10393184915127286
4,ORC.DE,2016-05-31,0.12047761445478668
5,ORC.DE,2015-05-31,0.13423001296908338
0,FME.DE,2019-12-31,0.07097151399203494
1,FME.DE,2018-12-31,0.13701501543057054
2,FME.DE,2017-12-31,0.10726428800493025
3,FME.DE,2016-12-31,0.10193296735641465
4,FME.DE,2015-12-31,0.09065507519074356
5,FME.DE,2014-12-31,0.0839063241784977
0,TRVC.DE,2019-12-31,
1,TRVC.DE,2018-12-31,
2,TRVC.DE,2017-12-31,
3,TRVC.DE,2016-12-31,
4,TRVC.DE,2015-12-31,
5,TRVC.DE,2014-12-31,
0,QCI.DE,2020-09-30,0.2124284971398856
1,QCI.DE,2020-09-27,0.2124284971398856
2,QCI.DE,2019-09-30,0.3114228623761552
3,QCI.DE,2019-09-29,0.3114228623761552
4,QCI.DE,2018-09-30,0.023916083916083915
5,QCI.DE,2017-09-30,0.05533263709485333
0,ZOE.DE,2019-12-31,0.1849265838381764
0,SYV.DE,2019-12-31,-0.10103236139477426
1,SYV.DE,2018-12-31,-0.06532159112201785
2,SYV.DE,2017-12-31,-0.08340788968077316
3,SYV.DE,2016-12-31,-0.05539076282647047
4,SYV.DE,2015-12-31,-0.8758351118742345
5,SYV.DE,2014-12-31,0.012622333988394742
0,F2P.DE,2019-12-31,0.03495014871209712
1,F2P.DE,2018-12-31,-0.06856219919351342
2,F2P.DE,2017-12-31,-0.5913434378643461
3,F2P.DE,2016-12-31,-0.3438612029910175
4,F2P.DE,2015-12-31,-0.02119388614755085
5,F2P.DE,2014-12-31,0.003376185650356976
0,EOT.DE,2019-12-31,0.06765051517245056
1,EOT.DE,2018-12-31,0.08481597682837624
2,EOT.DE,2017-12-31,0.06614698721169551
3,EOT.DE,2016-12-31,0.09788136596624102
4,EOT.DE,2015-12-31,0.06409200751307426
5,EOT.DE,2014-12-31,0.06700451354733834
0,T9Z.DE,2020-04-30,0.035328808624733275
1,T9Z.DE,2019-04-30,-0.018624779375383094
2,T9Z.DE,2018-04-30,-0.039415577062698576
3,T9Z.DE,2017-04-30,0.04556405788317297
4,T9Z.DE,2016-04-30,0.022344557727504835
5,T9Z.DE,2015-04-30,0.022824826871971803
0,C6O.DE,2019-12-31,-0.7429844181018415
0,E2F.DE,2019-12-31,0.025777473412826296
1,E2F.DE,2018-12-31,0.0020533613481858357
2,E2F.DE,2017-12-31,0.015116563326443986
3,E2F.DE,2016-12-31,0.019165711666284665
4,E2F.DE,2015-12-31,0.00773655476401679
5,E2F.DE,2014-12-31,0.025859483952650444
0,FOT.DE,2019-12-31,0.08019677913398617
1,FOT.DE,2018-12-31,0.05350619951638627
2,FOT.DE,2017-12-31,0.05647620984139894
3,FOT.DE,2016-12-31,0.029619673436877738
4,FOT.DE,2015-12-31,-0.01471794624330454
5,FOT.DE,2014-12-31,0.1740211311373524
0,ODP.DE,2019-12-31,0.0346217690301162
1,ODP.DE,2019-12-28,0.0346217690301162
2,ODP.DE,2018-12-31,0.03968852047224315
3,ODP.DE,2018-12-29,0.03968852047224315
4,ODP.DE,2017-12-31,0.06990881458966565
5,ODP.DE,2017-12-30,0.06990881458966565
0,MCD.DE,2019-12-31,-0.1785794434470377
1,MCD.DE,2019-12-27,-0.1785794434470377
0,HNIB.DE,2019-12-31,0.06750795129051308
1,HNIB.DE,2018-12-31,0.12711643596331648
2,HNIB.DE,2017-12-31,0.013211704151590287
3,HNIB.DE,2016-12-31,-0.020667338845539143
4,HNIB.DE,2015-12-31,0.03216843142393711
5,HNIB.DE,2014-12-31,0.0749610377780814
0,DP4B.DE,2019-12-31,0.021222895268194188
1,DP4B.DE,2018-12-31,0.005262110592761281
2,DP4B.DE,2017-12-31,0.0005157829585310501
3,DP4B.DE,2016-12-31,-0.01673116999106877
4,DP4B.DE,2015-12-31,0.027344709639624317
5,DP4B.DE,2014-12-31,0.08964923533979272
0,COP.DE,2019-12-31,0.12988241931245315
1,COP.DE,2018-12-31,0.1912547850461459
2,COP.DE,2017-12-31,0.10183835979904493
3,COP.DE,2016-12-31,0.11834731883433959
4,COP.DE,2015-12-31,0.10408951792249344
5,COP.DE,2014-12-31,0.07459868909018294
0,BRH.DE,2019-12-31,
1,BRH.DE,2018-12-31,
2,BRH.DE,2017-12-31,
3,BRH.DE,2016-12-31,
4,BRH.DE,2015-12-31,
5,BRH.DE,2014-12-31,
0,ADANIPORTS.NS,2020-03-31,0.07785980567704817
1,ADANIPORTS.NS,2019-03-31,0.11101666523373623
2,ADANIPORTS.NS,2018-03-31,0.12079478873668498
3,ADANIPORTS.NS,2017-03-31,0.11285346120369427
4,ADANIPORTS.NS,2016-03-31,0.10047927908887956
5,ADANIPORTS.NS,2015-03-31,0.09386378996991432
0,ASIANPAINT.NS,2020-03-31,0.30863509701988806
1,ASIANPAINT.NS,2019-03-31,0.31137949261036485
2,ASIANPAINT.NS,2018-03-31,0.3288123351775234
3,ASIANPAINT.NS,2017-03-31,0.34149356347884974
4,ASIANPAINT.NS,2016-03-31,0.41543409884777693
5,ASIANPAINT.NS,2015-03-31,0.3849441638478291
0,AXISBANK.NS,2020-03-31,
1,AXISBANK.NS,2019-03-31,
2,AXISBANK.NS,2018-03-31,
3,AXISBANK.NS,2017-03-31,
4,AXISBANK.NS,2016-03-31,
5,AXISBANK.NS,2015-03-31,
0,BAJAJFINSV.NS,2020-03-31,
1,BAJAJFINSV.NS,2019-03-31,
2,BAJAJFINSV.NS,2018-03-31,
3,BAJAJFINSV.NS,2017-03-31,
4,BAJAJFINSV.NS,2016-03-31,
5,BAJAJFINSV.NS,2015-03-31,
0,BAJFINANCE.NS,2020-03-31,
1,BAJFINANCE.NS,2019-03-31,
2,BAJFINANCE.NS,2018-03-31,
3,BAJFINANCE.NS,2017-03-31,
4,BAJFINANCE.NS,2016-03-31,
5,BAJFINANCE.NS,2015-03-31,
0,BHARTIARTL.NS,2020-03-31,-0.18686483662274295
1,BHARTIARTL.NS,2019-03-31,-0.009507934991594498
2,BHARTIARTL.NS,2018-03-31,0.018956526481983177
3,BHARTIARTL.NS,2017-03-31,0.045483214619078886
4,BHARTIARTL.NS,2016-03-31,0.07087456947869716
5,BHARTIARTL.NS,2015-03-31,0.08095162171495326
0,BPCL.NS,2020-03-31,0.04028560695615335
1,BPCL.NS,2019-03-31,0.1539640704332321
2,BPCL.NS,2018-03-31,0.18969171175465957
3,BPCL.NS,2017-03-31,0.22192780402018272
4,BPCL.NS,2016-03-31,0.20961625171706297
5,BPCL.NS,2015-03-31,0.16443678497622868
0,BRITANNIA.NS,2020-03-31,0.35272592207969405
1,BRITANNIA.NS,2019-03-31,0.40267993194257484
2,BRITANNIA.NS,2018-03-31,0.42887046427209424
3,BRITANNIA.NS,2017-03-31,0.47188246363175795
4,BRITANNIA.NS,2016-03-31,0.6507496740547588
5,BRITANNIA.NS,2015-03-31,0.721309856587263
0,CIPLA.NS,2020-03-31,0.11303817136167046
1,CIPLA.NS,2019-03-31,0.10296952228132213
2,CIPLA.NS,2018-03-31,0.08773734189688526
3,CIPLA.NS,2017-03-31,0.06926387054105014
4,CIPLA.NS,2016-03-31,0.15457523311903917
5,CIPLA.NS,2015-03-31,0.13990588649207292
0,COALINDIA.NS,2020-03-31,0.23702077190487983
1,COALINDIA.NS,2019-03-31,0.3121217996551472
2,COALINDIA.NS,2018-03-31,0.13985539133717054
3,COALINDIA.NS,2017-03-31,0.1954545411458763
4,COALINDIA.NS,2016-03-31,0.2740916253671002
5,COALINDIA.NS,2015-03-31,0.26283767837872
0,DRREDDY.NS,2020-03-31,0.11310505748712577
1,DRREDDY.NS,2019-03-31,0.1354215064533842
2,DRREDDY.NS,2018-03-31,0.09198137410847144
3,DRREDDY.NS,2017-03-31,0.10868484879951937
4,DRREDDY.NS,2016-03-31,0.18978490112164695
5,DRREDDY.NS,2015-03-31,0.2153677915682091
0,EICHERMOT.NS,2020-03-31,0.2258854788660115
1,EICHERMOT.NS,2019-03-31,0.3549774834665234
2,EICHERMOT.NS,2018-03-31,0.42933089338692765
3,EICHERMOT.NS,2017-03-31,0.43492232944267023
4,EICHERMOT.NS,2016-03-31,
5,EICHERMOT.NS,2014-12-31,0.25257699168187037
0,GAIL.NS,2020-03-31,0.1670286522492782
1,GAIL.NS,2019-03-31,0.1702447799363365
2,GAIL.NS,2018-03-31,0.13805559721016897
3,GAIL.NS,2017-03-31,0.11532544639458998
4,GAIL.NS,2016-03-31,0.05520053268306964
5,GAIL.NS,2015-03-31,0.07890635977854593
0,GRASIM.NS,2020-03-31,0.03360550936147444
1,GRASIM.NS,2019-03-31,0.028584613789717397
2,GRASIM.NS,2018-03-31,0.03404681145922335
3,GRASIM.NS,2017-03-31,0.11480969271927337
4,GRASIM.NS,2016-03-31,0.09724878190592215
5,GRASIM.NS,2015-03-31,0.08412469613867071
0,HCLTECH.NS,2020-03-31,0.23624442341489799
1,HCLTECH.NS,2019-03-31,0.27275477569366413
2,HCLTECH.NS,2018-03-31,0.2907479691950628
3,HCLTECH.NS,2017-03-31,0.3062279048408276
4,HCLTECH.NS,2016-03-31,0.2346592615493331
5,HCLTECH.NS,2015-06-30,0.36036380021818515
0,HDFC.NS,2020-03-31,
1,HDFC.NS,2019-03-31,
2,HDFC.NS,2018-03-31,
3,HDFC.NS,2017-03-31,
4,HDFC.NS,2016-03-31,
5,HDFC.NS,2015-03-31,
0,HDFCBANK.NS,2020-03-31,
1,HDFCBANK.NS,2019-03-31,
2,HDFCBANK.NS,2018-03-31,
3,HDFCBANK.NS,2017-03-31,
4,HDFCBANK.NS,2016-03-31,
5,HDFCBANK.NS,2015-03-31,
0,HEROMOTOCO.NS,2020-03-31,0.2995180253329003
1,HEROMOTOCO.NS,2019-03-31,0.36213088445837516
2,HEROMOTOCO.NS,2018-03-31,0.4097521015658088
3,HEROMOTOCO.NS,2017-03-31,0.43873048886829374
4,HEROMOTOCO.NS,2016-03-31,0.5073709351028284
5,HEROMOTOCO.NS,2015-03-31,0.49368637636995133
0,HINDALCO.NS,2020-03-31,0.04477329927216936
1,HINDALCO.NS,2019-03-31,0.06798647789823367
2,HINDALCO.NS,2018-03-31,0.07072132449458386
3,HINDALCO.NS,2017-03-31,0.030458860105150653
4,HINDALCO.NS,2016-03-31,0.0008682318688946829
5,HINDALCO.NS,2015-03-31,0.003209829325158456
0,HINDUNILVR.NS,2020-03-31,0.846530084902178
1,HINDUNILVR.NS,2019-03-31,0.8636819915679582
2,HINDUNILVR.NS,2018-03-31,0.8138161559888579
3,HINDUNILVR.NS,2017-03-31,0.8106856856856857
4,HINDUNILVR.NS,2016-03-31,1.0976494866673805
5,HINDUNILVR.NS,2015-03-31,1.2093344126331662
0,ICICIBANK.NS,2020-03-31,
1,ICICIBANK.NS,2019-03-31,
2,ICICIBANK.NS,2018-03-31,
3,ICICIBANK.NS,2017-03-31,
4,ICICIBANK.NS,2016-03-31,
5,ICICIBANK.NS,2015-03-31,
0,INDUSINDBK.NS,2020-03-31,
1,INDUSINDBK.NS,2019-03-31,
2,INDUSINDBK.NS,2018-03-31,
3,INDUSINDBK.NS,2017-03-31,
4,INDUSINDBK.NS,2016-03-31,
5,INDUSINDBK.NS,2015-03-31,
0,INFRATEL.NS,2020-03-31,0.23748165983221098
1,INFRATEL.NS,2019-03-31,0.23136636861539664
2,INFRATEL.NS,2018-03-31,0.19756265499308653
3,INFRATEL.NS,2017-03-31,0.21870646887753856
4,INFRATEL.NS,2016-03-31,0.15701758950874273
5,INFRATEL.NS,2015-03-31,0.1381688272289713
0,INFY.NS,2020-03-31,0.32568662527622855
1,INFY.NS,2019-03-31,0.3141542002301496
2,INFY.NS,2018-03-31,0.31146566247150925
3,INFY.NS,2017-03-31,0.2781258767417937
4,INFY.NS,2016-03-31,0.3039445628997868
5,INFY.NS,2015-03-31,0.32040932347924955
0,IOC.NS,2020-03-31,-0.04266468369593707
1,IOC.NS,2019-03-31,0.14863254038452905
2,IOC.NS,2018-03-31,0.22110656292716777
3,IOC.NS,2017-03-31,0.1740004951916739
4,IOC.NS,2016-03-31,0.12512756688942114
5,IOC.NS,2015-03-31,0.05415847458307622
0,ITC.NS,2020-03-31,0.29546345104293387
1,ITC.NS,2019-03-31,0.30993574316168504
2,ITC.NS,2018-03-31,0.31630665035572236
3,ITC.NS,2017-03-31,0.3282584624308666
4,ITC.NS,2016-03-31,0.42493768360037215
5,ITC.NS,2015-03-31,0.424524871951306
0,JSWSTEEL.NS,2020-03-31,0.0341873553306404
1,JSWSTEEL.NS,2019-03-31,0.1531835514223795
2,JSWSTEEL.NS,2018-03-31,0.12067434262695467
3,JSWSTEEL.NS,2017-03-31,0.08762005907446362
4,JSWSTEEL.NS,2016-03-31,-0.04191950563858047
5,JSWSTEEL.NS,2015-03-31,0.04185509434708717
0,KOTAKBANK.NS,2020-03-31,
1,KOTAKBANK.NS,2019-03-31,
2,KOTAKBANK.NS,2018-03-31,
3,KOTAKBANK.NS,2017-03-31,
4,KOTAKBANK.NS,2016-03-31,
5,KOTAKBANK.NS,2015-03-31,
0,LT.NS,2020-03-31,0.08120525222363009
1,LT.NS,2019-03-31,0.10087233847521503
2,LT.NS,2018-03-31,0.08480750440280352
3,LT.NS,2017-03-31,0.07160451672695775
4,LT.NS,2016-03-31,0.058527013879253985
5,LT.NS,2015-03-31,0.06196286541378262
0,M&M.NS,2020-03-31,0.014642936980528888
1,M&M.NS,2020-02-01,0.04720529114252367
2,M&M.NS,2019-03-31,0.08476817192529947
3,M&M.NS,2019-02-02,0.10170462684429164
4,M&M.NS,2018-03-31,0.11725368342554743
5,M&M.NS,2018-02-03,0.10524854207164676
0,MARUTI.NS,2020-03-31,0.13575091309059426
1,MARUTI.NS,2019-03-31,0.21329419653791945
2,MARUTI.NS,2018-03-31,0.24926171710204711
3,MARUTI.NS,2017-03-31,0.26152459604841477
4,MARUTI.NS,2016-03-31,0.23011614103534214
5,MARUTI.NS,2015-03-31,0.1951663385131902
0,NESTLEIND.NS,2019-12-31,0.5447279302908553
1,NESTLEIND.NS,2018-12-31,0.3896838346063695
2,NESTLEIND.NS,2017-12-31,0.3133454176235289
3,NESTLEIND.NS,2016-12-31,0.27865160720395415
4,NESTLEIND.NS,2015-12-31,0.17669439902013798
5,NESTLEIND.NS,2014-12-31,0.39747538670041777
0,NTPC.NS,2020-03-31,0.052316118021512474
1,NTPC.NS,2019-03-31,0.05288981142456004
2,NTPC.NS,2018-03-31,0.05478038039823678
3,NTPC.NS,2017-03-31,0.06569731354083529
4,NTPC.NS,2016-03-31,0.050427213408260216
5,NTPC.NS,2015-03-31,0.05702249311119294
0,ONGC.NS,2020-03-31,0.04936900599659378
1,ONGC.NS,2019-03-31,0.14936337633774133
2,ONGC.NS,2018-03-31,0.11421844101011029
3,ONGC.NS,2017-03-31,0.09523478283365579
4,ONGC.NS,2016-03-31,0.07771015316764736
5,ONGC.NS,2015-03-31,0.09641503967341432
0,POWERGRID.NS,2020-03-31,0.059848892414674844
1,POWERGRID.NS,2019-03-31,0.05686730240202395
2,POWERGRID.NS,2018-03-31,0.05620065609803734
3,POWERGRID.NS,2017-03-31,0.056721509134983195
4,POWERGRID.NS,2016-03-31,0.051193667345458736
5,POWERGRID.NS,2015-03-31,0.04809279015547582
0,RELIANCE.NS,2020-03-31,0.07119000158034738
1,RELIANCE.NS,2019-03-31,0.0806134722165457
2,RELIANCE.NS,2018-03-31,0.098360981977966
3,RELIANCE.NS,2017-03-31,0.08491044253793864
4,RELIANCE.NS,2016-03-31,0.08559418000494833
5,RELIANCE.NS,2015-03-31,0.08502649392101833
0,SBIN.NS,2020-03-31,
1,SBIN.NS,2019-03-31,
2,SBIN.NS,2018-03-31,
3,SBIN.NS,2017-03-31,
4,SBIN.NS,2016-03-31,
5,SBIN.NS,2015-03-31,
0,SHREECEM.NS,2020-03-31,0.1169710387434137
1,SHREECEM.NS,2019-03-31,0.08570998924921838
2,SHREECEM.NS,2018-03-31,0.1500781961013658
3,SHREECEM.NS,2017-03-31,0.16680687286421647
4,SHREECEM.NS,2016-03-31,0.1416881588441565
5,SHREECEM.NS,2015-06-30,0.06119878152126612
0,SUNPHARMA.NS,2020-03-31,0.09533717390257647
1,SUNPHARMA.NS,2019-03-31,0.08046172894098706
2,SUNPHARMA.NS,2018-03-31,0.0782875561900407
3,SUNPHARMA.NS,2017-03-31,0.20788604335800523
4,SUNPHARMA.NS,2016-03-31,0.16512003717670823
5,SUNPHARMA.NS,2015-03-31,0.19595775350498396
0,TATAMOTORS.NS,2020-03-31,-0.06271617197532459
1,TATAMOTORS.NS,2019-03-31,-0.20628779591745788
2,TATAMOTORS.NS,2018-03-31,0.0584797925177301
3,TATAMOTORS.NS,2017-03-31,0.06467631126153568
4,TATAMOTORS.NS,2016-03-31,0.08012983381992564
5,TATAMOTORS.NS,2015-03-31,0.14651423178922338
0,TATASTEEL.NS,2020-03-31,-0.0012276000863325177
1,TATASTEEL.NS,2019-03-31,0.09218128307987573
2,TATASTEEL.NS,2018-03-31,0.1369904306086581
3,TATASTEEL.NS,2017-03-31,0.020112090044091417
4,TATASTEEL.NS,2016-03-31,-0.014854811881258406
5,TATASTEEL.NS,2015-03-31,-0.012271016288983146
0,TCS.NS,2020-03-31,0.45021792644849157
1,TCS.NS,2019-03-31,0.4475925866098063
2,TCS.NS,2018-03-31,0.3853596780756884
3,TCS.NS,2017-03-31,0.3889226955149876
4,TCS.NS,2016-03-31,0.4699065568077317
5,TCS.NS,2015-03-31,0.493010657140329
0,TECHM.NS,2020-03-31,0.20072705914102248
1,TECHM.NS,2019-03-31,0.2532841679117947
2,TECHM.NS,2018-03-31,0.22915815332008774
3,TECHM.NS,2017-03-31,0.20891168560770365
4,TECHM.NS,2016-03-31,0.26221343151078386
5,TECHM.NS,2015-03-31,0.2802816683192861
0,TITAN.NS,2020-03-31,0.2652513365744317
1,TITAN.NS,2019-03-31,0.3129361683073951
2,TITAN.NS,2018-03-31,0.2936897537450829
3,TITAN.NS,2017-03-31,0.22259968265926966
4,TITAN.NS,2016-03-31,0.23738956492748792
5,TITAN.NS,2015-03-31,0.33039443593959666
0,ULTRACEMCO.NS,2020-03-31,0.08360074365638712
1,ULTRACEMCO.NS,2019-03-31,0.0684687665687538
2,ULTRACEMCO.NS,2018-03-31,0.07205498359187372
3,ULTRACEMCO.NS,2017-03-31,0.11425561642340021
4,ULTRACEMCO.NS,2016-03-31,0.1087797479090749
5,ULTRACEMCO.NS,2015-03-31,0.11040400077358939
0,UPL.NS,2020-03-31,0.05176320767084293
1,UPL.NS,2019-03-31,0.035464577541908855
2,UPL.NS,2018-03-31,0.1496656061294721
3,UPL.NS,2017-03-31,0.14393769190444095
4,UPL.NS,2016-03-31,0.16685411937590564
5,UPL.NS,2015-03-31,0.16733901108419097
0,VEDL.NS,2020-03-31,-0.06117458911261846
1,VEDL.NS,2019-03-31,0.10097362832647769
2,VEDL.NS,2018-03-31,0.10366217846523085
3,VEDL.NS,2017-03-31,0.124750744227725
4,VEDL.NS,2016-03-31,-0.21424170062749057
5,VEDL.NS,2015-03-31,-0.1802233906941568
0,WIPRO.NS,2020-03-31,0.20395925210057453
1,WIPRO.NS,2019-03-31,0.1865078916197091
2,WIPRO.NS,2018-03-31,0.18729266924129964
3,WIPRO.NS,2017-03-31,0.19567603413638596
4,WIPRO.NS,2016-03-31,0.22655620507149063
5,WIPRO.NS,2015-03-31,0.2561513197126632
0,ZEEL.NS,2020-03-31,0.09713066883347722
1,ZEEL.NS,2019-03-31,0.24801092083413984
2,ZEEL.NS,2018-03-31,0.26318059543942884
3,ZEEL.NS,2017-03-31,0.35112628151591074
4,ZEEL.NS,2016-03-31,0.2500197587847557
5,ZEEL.NS,2015-03-31,0.24945808606659323
0,ABBOTINDIA.NS,2020-03-31,0.3022468622775956
1,ABBOTINDIA.NS,2019-03-31,0.3353397297585981
2,ABBOTINDIA.NS,2018-03-31,0.3555177673476934
3,ABBOTINDIA.NS,2017-03-31,0.3043528161189432
4,ABBOTINDIA.NS,2016-03-31,0.34884357663907145
5,ABBOTINDIA.NS,2015-03-31,0.35257957082782493
0,ACC.NS,2019-12-31,0.1650234166147414
1,ACC.NS,2018-12-31,0.13305180095843183
2,ACC.NS,2017-12-31,0.130314291739447
3,ACC.NS,2016-12-31,0.0862656461728805
4,ACC.NS,2015-12-31,0.08492612105297608
5,ACC.NS,2014-12-31,0.12610940205214738
0,ADANITRANS.NS,2020-03-31,0.03223723209799224
1,ADANITRANS.NS,2019-03-31,0.03293672897639542
2,ADANITRANS.NS,2018-03-31,0.09852270833012551
3,ADANITRANS.NS,2017-03-31,0.048680867731685534
4,ADANITRANS.NS,2016-03-31,0.06022445233016081
0,AMBUJACEM.NS,2019-12-31,0.12455985674994528
1,AMBUJACEM.NS,2018-12-31,0.1008254201634949
2,AMBUJACEM.NS,2017-12-31,0.10392216791976186
3,AMBUJACEM.NS,2016-12-31,0.07921122689435975
4,AMBUJACEM.NS,2015-12-31,0.1076037540480381
5,AMBUJACEM.NS,2014-12-31,0.16542814540727596
0,AUROPHARMA.NS,2020-03-31,0.213405094757007
